TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
9617,846 P-3CMGWAT,Children's Magical Garden Water Service Construction,This project will construct water service at Children's Magical Garden.,procurement,100,5,0,12/01/2019 12:00:00 AM,12/01/2020 12:00:00 AM,,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,,,,,,,Less than $1 million,Steve Simon,07/11/2021 12:00:00 AM,City Council,Norfolk Street and Stanton Street,M396,40.720758,-73.986527,Manhattan
9655,846 P-2WPKBGH,NYCHA Kingsborough Houses Open Space Construction,This project will reconstruct two playgrounds in NYCHA Kingsborough Houses.,design,50,0,0,10/01/2020 12:00:00 AM,10/01/2021 12:00:00 AM,,,,,,,,,,,Between $5 million and $10 million,Davey Ives,07/11/2021 12:00:00 AM,Mayoral,"Rochester Avenue, Pacific Street, Buffalo Avenue, Bergen Street.",NA,40.675631,-73.926879,Brooklyn
7064,846 P-1JGRDN2,Jackson Forest Community Garden Reconstruction,"This project will construct perimeter retaining walls, curbs, steel picket fencing, and a water supply system. Existing side walks and street curbs will be reconstructed.",completed,100,100,100,10/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,02/01/2015 12:00:00 AM,02/01/2015 12:00:00 AM,11/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,"$361,000",Michelle Martell,07/11/2021 12:00:00 AM,City Council,South side of Home Street between Jackson and Forest Avenues,X319,40.82814361,-73.90248222,Bronx
8996,,Bedford Green Pathway Reconstruction,This project will reconstruct the sidewalks at Bedford Green.,plan,0,0,0,,,,,,,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,City Council,Targee Street between Waverly Place and Irving Place,R049,40.617952,-74.085094,Staten Island
5994,846 P-301EPPK,Elizabeth H. Berger Plaza Construction,"This project will construct Elizabeth H. Berger Plaza, closing the slip road between two smaller parks to create one larger plaza with plantings, a lawn mound, and seating.",completed,100,100,100,10/01/2012 12:00:00 AM,09/01/2015 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,"$6,691,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council","Trinity Place, Greenwich Street, Morris Street and Egdar Street",MZ25,40.706862,-74.01386,Manhattan
9956,846 P-2GRST01,Union Street Tree Planting and Greenstreets Construction,This project will plant street trees and construct Greenstreets on Union Street.,design,50,0,0,09/01/2015 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,,,,,,Less than $1 million,Davey Ives,07/11/2021 12:00:00 AM,"Mayoral, City Council",Union Street between Bond Street and 3rd Avenue,NA,40.679095,-73.987398,Brooklyn
8895,846 P-2GATE10,Gateway Estates Phase II Park Construction,"This project will construct a new park, including a multi-purpose synthetic turf field, skate park, basketball courts, adult fitness equipment, and seating areas at Gateway Estates.",procurement,100,5,0,06/01/2018 12:00:00 AM,05/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,,Between $5 million and $10 million,Davey Ives,07/11/2021 12:00:00 AM,Mayoral,"Vandalia Avenue, Schroeders Avenue, Walker Street, Ashford Street",B548,40.654387,-73.875261,Brooklyn
5061,846 P-6REC07B,Citywide Recreation & Nature Centers Electrical System Reconstruction,This project will reconstruct the electrical systems at various recreation centers and nature centers citywide.,completed,100,100,100,03/01/2007 12:00:00 AM,,,04/01/2007 12:00:00 AM,04/01/2007 12:00:00 AM,01/01/2008 12:00:00 AM,,07/01/2008 12:00:00 AM,11/01/2008 12:00:00 AM,11/01/2010 12:00:00 AM,09/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,"$625,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Various locations,NA,0,0,Citywide
8868,846 P-6TREM18,Citywide Reforestation FY18,This project will remove invasive species and plant new and replacement trees citywide.,completed,100,100,100,08/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,"$943,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations citywide,NA,0,0,
9654,846 P-6TREGRD,Citywide Tree Guard Installation FY21,This project will install tree guards at street trees citywide.,procurement,100,5,0,12/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations citywide,NA,0,0,Citywide
6222,846 P-2SREMV1,Brooklyn Sandy-Related Tree Removal - Community Boards 1-6,This project will remove trees damaged from Hurricane Sandy in Community Boards 1-6 in Brooklyn.,completed,100,100,100,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,,05/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,,06/01/2015 12:00:00 AM,"$1,048,000",,07/11/2021 12:00:00 AM,"Mayoral, Federal",Various locations in Brooklyn,NA,0,0,Brooklyn
6223,846 P-2SREMOV,Brooklyn Sandy-Related Tree Removal - Community Boards 7-18,This project will remove Sandy-damaged trees in Community Boards 7-18 in Brooklyn.,completed,100,100,100,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,,05/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,"$2,100,000",,07/11/2021 12:00:00 AM,"Mayoral, Federal",Various locations in Brooklyn,NA,0,0,Brooklyn
7173,846 P-2PNYT26,Brooklyn Street Tree Planting FY16 - Community Boards 1-4,This project will plant new trees in Community Boards 1-4 in Brooklyn.,completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,01/01/2017 12:00:00 AM,"$2,150,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
7174,846 P-2TRE16A,"Brooklyn Street Tree Planting FY16 - Community Boards 5,8,9,16,17","This project will plant new trees in Community Boards 5, 8, 9, 16 & 17 in Brooklyn.",completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,01/01/2017 12:00:00 AM,"$2,100,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
7175,846 P-2PNYT27,"Brooklyn Street Tree Planting FY16 - Community Boards 6,7,10,12","This project will plant new trees in Community Boards 6, 7, 10 & 12 in Brooklyn.",completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,"$2,009,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
7176,846 P-2TRE16B,"Brooklyn Street Tree Planting FY16 - Community Boards 11,13-15,18","This project will plant new trees in Community Boards 11,13-15 & 18 in Brooklyn.",completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,"$1,800,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
8531,846 P-2TRE17A,"Brooklyn Street Tree Planting FY17 - Community Boards 1-4,16",This project will plant new trees in Community Boards 1-4 and 16 in Brooklyn.,completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,04/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,01/01/2019 12:00:00 AM,"$3,000,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
8533,846 P-2TRE17B,"Brooklyn Street Tree Planting FY17 - Community Boards 6,7,10,12","This project will plant new trees in Community Boards 6, 7, 10, and 12 in Brooklyn.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,03/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,410,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9793,846 P-2SPT21B,Brooklyn Park Tree Planting FY21 (BG-321M),This project will plant new and replacement park trees in Brooklyn.,procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Brooklyn,NA,0,0,Brooklyn
8534,846 P-2PNYT29,"Brooklyn Street Tree Planting FY17 - Community Boards 8,9,17","This project will plant new trees in Community Boards 8, 9, and 17 in Brooklyn.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,"$1,600,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
8535,846 P-2TRE17C,"Brooklyn Street Tree Planting FY17 - Community Boards 11,13,15","This project will plant new trees in Community Boards 11, 13, and 15 in Brooklyn.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,03/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,08/01/2018 12:00:00 AM,"$2,400,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
8753,846 P-2TRE18B,"Brooklyn Street Tree Planting FY18 - Community Boards 5,14,18","This project will plant new trees in Community Boards 5, 14, and 18 in Brooklyn.",completed,100,100,100,06/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2019 12:00:00 AM,"$2,999,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
8754,846 P-2TRE18C,"Brooklyn Street Tree Planting FY18 - Community Boards 6,7,10,12","This project will plant new trees in Brooklyn Community Boards 6, 7, 10, and 12.",completed,100,100,100,06/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2019 12:00:00 AM,"$3,179,000",,07/11/2021 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9003,846 P-2TRSD19,"Brooklyn Tree-Damaged Sidewalk Reconstruction FY19 - Community Boards 1-6,8,9,14,16,17","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Brooklyn Community Boards 1-6, 8, 9, 14, 16, and 17.",completed,100,100,100,02/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,"$1,699,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9155,846 P-2TRE19C,"Brooklyn Street Tree Planting FY19 - Community Boards 11,13,15","This project will plant street trees in Community Boards 11, 13, and 15 in Brooklyn.",completed,100,100,100,04/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,09/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,"$990,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9312,846 P-2TRE20F,"Brooklyn Street Tree Planting FY20 - Community Boards 15,18",This project will plant new street trees in Community Boards 15 and 18 in Brooklyn.,completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,950,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9313,846 P-2TRE20E,"Brooklyn Street Tree Planting FY20 - Community Boards 11,13",This project will plant new street trees in Community Boards 11 and 13 in Brooklyn.,completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,02/01/2021 12:00:00 AM,"$2,975,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9314,846 P-2TRE20D,"Brooklyn Street Tree Planting FY20 - Community Boards 9,14,17","This project will plant new street trees in Community Boards 9, 14, and 17 in Brooklyn.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$3,650,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9315,846 P-2TRE20C,"Brooklyn Street Tree Planting FY20 - Community Boards 6,7,10,12","This project will plant new street trees in Community Boards 6, 7, 10, and 12 in Brooklyn.",construction,100,100,0,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,,,"$2,975,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9316,846 P-2TRE20B,"Brooklyn Street Tree Planting FY20 - Community Boards 5,8,16","This project will plant new street trees in Community Boards 5, 8, and 16 in Brooklyn.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,865,000",,07/11/2021 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9317,846 P-2TRE20A,Brooklyn Street Tree Planting FY20 - Community Boards 1-4,This project will plant new street trees in Community Boards 1-4 in Brooklyn.,construction,100,100,0,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,"$3,407,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9489,846 P-2TREL21,"Brooklyn Street Tree Planting FY21 - Community Boards 8, 9, 17, 18","This project will plant new trees in Community Boards 8, 9, 17, and 18 in Brooklyn.",procurement,100,100,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,,,,,Between $5 million and $10 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9492,846 P-2TRE21A,"Brooklyn Street Tree Planting FY21 - Community Boards 1, 3, 4, 5, 16","This project will plant new trees in Community Boards 1, 3, 4, 5, and 16 in Brooklyn.",procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9493,846 P-2TRE21B,"Brooklyn Street Tree Planting FY21 - Community Boards 2, 6, 7, 10","This project will plant new trees in Community Boards 2, 6, 7, and 10 in Brooklyn.",procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Various locations in Brooklyn,NA,0,0,Brooklyn
9494,846 P-2TRE21C,"Brooklyn Street Tree Planting FY21 - Community Boards 11, 13, 15","This project will plant new trees in Community Boards 11, 13, and 15 in Brooklyn.",procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9495,846 P-2TRE21D,"Brooklyn Street Tree Planting FY21 - Community Boards 12, 14",This project will plant new trees in Community Boards 12 and 14 in Brooklyn.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9505,846 P-2PKTR21,Brooklyn Park Tree Planting FY21 (BG-1119M),This project will plant new park trees in various parks in Brooklyn.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,07/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9805,846 P-2SPT21C,"Brooklyn Street Tree Planting FY21 - Community Boards 1, 4",This project will plant new and replacement trees in Community Boards 1 and 4 in Brooklyn.,procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Brooklyn,NA,0,0,Brooklyn
9999,846 P-2TRS21B,"Brooklyn Tree-Damaged Sidewalk Reconstruction FY21 - Community Boards 1-6, 8-9, 14, 16-17","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 1-6, 8-9, 14, and 16-17 in Brooklyn.",design,100,0,0,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
10000,846 P-2TRS21A,"Brooklyn Tree-Damaged Sidewalk Reconstruction FY21 - Community Boards 7, 10-13, 15, 18","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 7, 10-13, 15, and 18 in Brooklyn.",design,100,0,0,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
7371,846 P-6PNYR32,Brooklyn and Queens Reforestation FY17,"This project will remove of various invasive species; prepare of all tree pits; furnish, plant, maintain and replace various types of trees; and install native seed mixes in Brooklyn and Queens.",completed,100,100,100,09/01/2015 12:00:00 AM,11/01/2015 12:00:00 AM,,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,04/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,"$1,545,000",,07/11/2021 12:00:00 AM,"Mayoral, Federal",Various locations in Brooklyn and Queens,NA,0,0,
9357,846 P-6REF20A,Queens Community Boards 1-7 and Brooklyn Reforestation FY20,"This project will remove invasive species and plant new and replacement trees in Brooklyn, and Queens Community Boards 1-7.",construction,100,100,4.79,10/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,03/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,01/01/2021 12:00:00 AM,11/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,07/01/2023 12:00:00 AM,,,"$1,065,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn and Queens,NA,0,0,
9416,846 P-6EABTRB,Brooklyn and Staten Island Emerald Ash Borer (EAB) Related Tree Removal,This project will remove trees with emerald ash borer (EAB) in Brooklyn and Staten Island.,construction,100,100,0,02/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,03/01/2023 12:00:00 AM,,,"$894,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn and Staten Island,NA,0,0,
5038,846 P-6PNYR14,Brooklyn and Staten Island Street Tree Planting FY10,This project will plant new trees in parks and playgrounds in Brooklyn and Staten Island.,completed,100,100,100,04/01/2010 12:00:00 AM,,,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,10/01/2011 12:00:00 AM,,08/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,"$1,166,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Brooklyn and Staten Island.,NA,0,0,Citywide
1065,846 HWD200-04,Brooklyn Street Tree Planting FY10 - Community Board 2,This project will plant new street trees in Brooklyn Community Board 2.,completed,100,100,100,09/01/2009 12:00:00 AM,,,08/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,05/01/2012 12:00:00 AM,,06/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,07/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,"$789,000",,07/11/2021 12:00:00 AM,City Council,Various locations in Brooklyn Community Board 2.,NA,0,0,Brooklyn
8805,846 P-6PNYR36,"Brooklyn, Queens and Staten Island Reforestation FY18","This project will remove invasive species and plant new and replacement trees in Brooklyn, Queens, and Staten Island.",completed,100,100,100,08/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,12/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,06/01/2021 12:00:00 AM,,06/01/2021 12:00:00 AM,"$1,742,000",,07/11/2021 12:00:00 AM,Mayoral,"Various locations in Brooklyn, Queens, and Staten Island.",NA,0,0,
8536,846 P-3TRE17A,Manhattan Street Tree Planting FY17,This project will plant new street trees in Manhattan.,completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,"$2,400,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Manhattan,NA,0,0,Manhattan
9161,846 P-3PNYT12,Manhattan Street Tree Planting FY19,This project will plant street trees in Manhattan.,completed,100,100,100,04/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,10/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,06/01/2019 12:00:00 AM,"$990,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
